Date,Country,Product,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage,AgeBand
20210801,S92000003,Total,"",Dose 1,1318,"",4015734,"",All vaccinations
20210801,S92000003,Total,4439078,Dose 1,1227,0.0276408749744879,4003227,90.1814971487322,18 years and over
20210801,S92000003,Total,2875396,Dose 1,205,0.00712945277798258,2818242,98.0123085654985,40 years and over
20210801,S92000003,Total,4549217,Dose 1,1316,0,4015632,88.3,16 years and over
20210801,S92000003,Total,"",Dose 2,16037,"",3221568,"",All vaccinations
20210801,S92000003,Total,4439078,Dose 2,15965,0.359646755474898,3213655,72.3946504206504,18 years and over
20210801,S92000003,Total,2875396,Dose 2,2621,0.0911526621028895,2689146,93.5226313175646,40 years and over
20210801,S92000003,Total,4549217,Dose 2,16037,0.4,3221537,70.8,16 years and over
20210802,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,169,"",2134040,"",All vaccinations
20210802,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1941,"",2023936,"",All vaccinations
20210802,S92000003,Moderna (Spikevax),"",Dose 1,564,"",171911,"",All vaccinations
20210802,S92000003,Moderna (Spikevax),"",Dose 2,2085,"",36693,"",All vaccinations
20210802,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1018,"",1711534,"",All vaccinations
20210802,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,13067,"",1178032,"",All vaccinations
20210802,S92000003,Total,"",Dose 1,1751,"",4017485,"",All vaccinations
20210802,S92000003,Total,4439078,Dose 1,1662,0.0374402071781573,4004889,90.2189373559104,18 years and over
20210802,S92000003,Total,2875396,Dose 1,263,0.00914656624687521,2818505,98.0214551317453,40 years and over
20210802,S92000003,Total,4549217,Dose 1,1749,0,4017381,88.3,16 years and over
20210802,S92000003,Total,"",Dose 2,17093,"",3238661,"",All vaccinations
20210802,S92000003,Total,4439078,Dose 2,17008,0.383142625563236,3230663,72.7777930462136,18 years and over
20210802,S92000003,Total,2875396,Dose 2,2452,0.0852752107883575,2691598,93.607906528353,40 years and over
20210802,S92000003,Total,4549217,Dose 2,17093,0.4,3238630,71.2,16 years and over
20210803,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,216,"",2134256,"",All vaccinations
20210803,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,2024,"",2025960,"",All vaccinations
20210803,S92000003,Moderna (Spikevax),"",Dose 1,622,"",172533,"",All vaccinations
20210803,S92000003,Moderna (Spikevax),"",Dose 2,2389,"",39082,"",All vaccinations
20210803,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1317,"",1712851,"",All vaccinations
20210803,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,14118,"",1192150,"",All vaccinations
20210803,S92000003,Total,"",Dose 1,2155,"",4019640,"",All vaccinations
20210803,S92000003,Total,4439078,Dose 1,1989,0.0448066017312604,4006878,90.2637439576417,18 years and over
20210803,S92000003,Total,2875396,Dose 1,355,0.0123461255423601,2818860,98.0338012572877,40 years and over
20210803,S92000003,Total,4549217,Dose 1,2134,0,4019515,88.4,16 years and over
20210803,S92000003,Total,"",Dose 2,18531,"",3257192,"",All vaccinations
20210803,S92000003,Total,4439078,Dose 2,18436,0.415311467831834,3249099,73.1931045140455,18 years and over
20210803,S92000003,Total,2875396,Dose 2,2501,0.0869793238913875,2694099,93.6948858522443,40 years and over
20210803,S92000003,Total,4549217,Dose 2,18531,0.4,3257161,71.6,16 years and over
20210804,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,240,"",2134496,"",All vaccinations
20210804,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,2103,"",2028063,"",All vaccinations
20210804,S92000003,Moderna (Spikevax),"",Dose 1,638,"",173171,"",All vaccinations
20210804,S92000003,Moderna (Spikevax),"",Dose 2,2446,"",41528,"",All vaccinations
20210804,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1240,"",1714091,"",All vaccinations
20210804,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,14597,"",1206747,"",All vaccinations
20210804,S92000003,Total,"",Dose 1,2118,"",4021758,"",All vaccinations
20210804,S92000003,Total,4439078,Dose 1,1938,0.0436577145073819,4008816,90.307401672149,18 years and over
20210804,S92000003,Total,2875396,Dose 1,361,0.0125547924529352,2819221,98.0463560497406,40 years and over
20210804,S92000003,Total,4549217,Dose 1,2076,0,4021591,88.4,16 years and over
20210804,S92000003,Total,"",Dose 2,19146,"",3276338,"",All vaccinations
20210804,S92000003,Total,4439078,Dose 2,19050,0.429143168919312,3268149,73.6222476829648,18 years and over
20210804,S92000003,Total,2875396,Dose 2,2585,0.0899006606394389,2696684,93.7847865128838,40 years and over
20210804,S92000003,Total,4549217,Dose 2,19145,0.4,3276306,72,16 years and over
20210805,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,178,"",2134674,"",All vaccinations
20210805,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1691,"",2029754,"",All vaccinations
20210805,S92000003,Moderna (Spikevax),"",Dose 1,618,"",173789,"",All vaccinations
20210805,S92000003,Moderna (Spikevax),"",Dose 2,2097,"",43625,"",All vaccinations
20210805,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1047,"",1715138,"",All vaccinations
20210805,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,12761,"",1219508,"",All vaccinations
20210805,S92000003,Total,"",Dose 1,1843,"",4023601,"",All vaccinations
20210805,S92000003,Total,4439078,Dose 1,1717,0.0386792032039086,4010533,90.3460808753529,18 years and over
20210805,S92000003,Total,2875396,Dose 1,282,0.0098073447970297,2819503,98.0561633945376,40 years and over
20210805,S92000003,Total,4549217,Dose 1,1818,0,4023409,88.4,16 years and over
20210805,S92000003,Total,"",Dose 2,16549,"",3292887,"",All vaccinations
20210805,S92000003,Total,4439078,Dose 2,16491,0.371496062921174,3284640,73.993743745886,18 years and over
20210805,S92000003,Total,2875396,Dose 2,2058,0.0715727503272593,2698742,93.856359263211,40 years and over
20210805,S92000003,Total,4549217,Dose 2,16549,0.4,3292855,72.4,16 years and over
20210806,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,217,"",2134891,"",All vaccinations
20210806,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1837,"",2031591,"",All vaccinations
20210806,S92000003,Moderna (Spikevax),"",Dose 1,523,"",174312,"",All vaccinations
20210806,S92000003,Moderna (Spikevax),"",Dose 2,2029,"",45654,"",All vaccinations
20210806,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1317,"",1716455,"",All vaccinations
20210806,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,15408,"",1234916,"",All vaccinations
20210806,S92000003,Total,"",Dose 1,2057,"",4025658,"",All vaccinations
20210806,S92000003,Total,4439078,Dose 1,1862,0.0419456472717983,4012395,90.3880265226247,18 years and over
20210806,S92000003,Total,2875396,Dose 1,372,0.0129373484556562,2819875,98.0691007429933,40 years and over
20210806,S92000003,Total,4549217,Dose 1,1991,0,4025400,88.5,16 years and over
20210806,S92000003,Total,"",Dose 2,19274,"",3312161,"",All vaccinations
20210806,S92000003,Total,4439078,Dose 2,19193,0.432364558586265,3303833,74.4261083044722,18 years and over
20210806,S92000003,Total,2875396,Dose 2,2317,0.0805802053004177,2701059,93.9369394685115,40 years and over
20210806,S92000003,Total,4549217,Dose 2,19274,0.4,3312129,72.8,16 years and over
20210807,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,179,"",2135070,"",All vaccinations
20210807,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1658,"",2033249,"",All vaccinations
20210807,S92000003,Moderna (Spikevax),"",Dose 1,401,"",174713,"",All vaccinations
20210807,S92000003,Moderna (Spikevax),"",Dose 2,2284,"",47938,"",All vaccinations
20210807,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1286,"",1717741,"",All vaccinations
20210807,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,14225,"",1249141,"",All vaccinations
20210807,S92000003,Total,"",Dose 1,1866,"",4027524,"",All vaccinations
20210807,S92000003,Total,4439078,Dose 1,1577,0.0355253951383598,4013972,90.4235519177631,18 years and over
20210807,S92000003,Total,2875396,Dose 1,251,0.00872923242572501,2820126,98.077829975419,40 years and over
20210807,S92000003,Total,4549217,Dose 1,1764,0,4027164,88.5,16 years and over
20210807,S92000003,Total,"",Dose 2,18167,"",3330328,"",All vaccinations
20210807,S92000003,Total,4439078,Dose 2,18094,0.407607165271707,3321927,74.833715469744,18 years and over
20210807,S92000003,Total,2875396,Dose 2,2017,0.0701468597716628,2703076,94.0070863282831,40 years and over
20210807,S92000003,Total,4549217,Dose 2,18167,0.4,3330296,73.2,16 years and over
20210808,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,148,"",2135218,"",All vaccinations
20210808,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1474,"",2034723,"",All vaccinations
20210808,S92000003,Moderna (Spikevax),"",Dose 1,304,"",175017,"",All vaccinations
20210808,S92000003,Moderna (Spikevax),"",Dose 2,1913,"",49851,"",All vaccinations
20210808,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1517,"",1719258,"",All vaccinations
20210808,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,14581,"",1263722,"",All vaccinations
20210808,S92000003,Total,"",Dose 1,1969,"",4029493,"",All vaccinations
20210808,S92000003,Total,4439078,Dose 1,1379,0.0310650094456552,4015351,90.4546169272087,18 years and over
20210808,S92000003,Total,2875396,Dose 1,229,0.00796412042028298,2820355,98.0857940958393,40 years and over
20210808,S92000003,Total,4549217,Dose 1,1930,0,4029094,88.6,16 years and over
20210808,S92000003,Total,"",Dose 2,17968,"",3348296,"",All vaccinations
20210808,S92000003,Total,4439078,Dose 2,17876,0.402696235569639,3339803,75.2364117053136,18 years and over
20210808,S92000003,Total,2875396,Dose 2,1750,0.0608611822510708,2704826,94.0679475105342,40 years and over
20210808,S92000003,Total,4549217,Dose 2,17966,0.4,3348262,73.6,16 years and over
20210809,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,195,"",2135413,"",All vaccinations
20210809,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1666,"",2036389,"",All vaccinations
20210809,S92000003,Moderna (Spikevax),"",Dose 1,209,"",175226,"",All vaccinations
20210809,S92000003,Moderna (Spikevax),"",Dose 2,1322,"",51173,"",All vaccinations
20210809,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,2284,"",1721542,"",All vaccinations
20210809,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,12809,"",1276531,"",All vaccinations
20210809,S92000003,Total,"",Dose 1,2688,"",4032181,"",All vaccinations
20210809,S92000003,Total,4439078,Dose 1,1620,0.0364940647584926,4016971,90.4911109919672,18 years and over
20210809,S92000003,Total,2875396,Dose 1,293,0.0101899007997507,2820648,98.0959839966391,40 years and over
20210809,S92000003,Total,4549217,Dose 1,2486,0.1,4031580,88.6,16 years and over
20210809,S92000003,Total,"",Dose 2,15797,"",3364093,"",All vaccinations
20210809,S92000003,Total,4439078,Dose 2,15743,0.354645716970957,3355546,75.5910574222845,18 years and over
20210809,S92000003,Total,2875396,Dose 2,1964,0.068303635394916,2706790,94.1362511459291,40 years and over
20210809,S92000003,Total,4549217,Dose 2,15797,0.3,3364059,73.9,16 years and over
20210810,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,204,"",2135617,"",All vaccinations
20210810,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1500,"",2037889,"",All vaccinations
20210810,S92000003,Moderna (Spikevax),"",Dose 1,216,"",175442,"",All vaccinations
20210810,S92000003,Moderna (Spikevax),"",Dose 2,1842,"",53015,"",All vaccinations
20210810,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,4451,"",1725993,"",All vaccinations
20210810,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,14277,"",1290808,"",All vaccinations
20210810,S92000003,Total,"",Dose 1,4871,"",4037052,"",All vaccinations
20210810,S92000003,Total,4439078,Dose 1,1747,0.0393550192179547,4018718,90.5304660111852,18 years and over
20210810,S92000003,Total,2875396,Dose 1,280,0.00973778916017133,2820928,98.1057217857992,40 years and over
20210810,S92000003,Total,4549217,Dose 1,4622,0.1,4036202,88.7,16 years and over
20210810,S92000003,Total,"",Dose 2,17619,"",3381712,"",All vaccinations
20210810,S92000003,Total,4439078,Dose 2,17556,0.395487531419813,3373102,75.9865449537044,18 years and over
20210810,S92000003,Total,2875396,Dose 2,1799,0.0625652953541008,2708589,94.1988164412832,40 years and over
20210810,S92000003,Total,4549217,Dose 2,17619,0.4,3381678,74.3,16 years and over
20210811,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,262,"",2135879,"",All vaccinations
20210811,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1535,"",2039424,"",All vaccinations
20210811,S92000003,Moderna (Spikevax),"",Dose 1,259,"",175701,"",All vaccinations
20210811,S92000003,Moderna (Spikevax),"",Dose 2,1677,"",54692,"",All vaccinations
20210811,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,4237,"",1730230,"",All vaccinations
20210811,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,15187,"",1305995,"",All vaccinations
20210811,S92000003,Total,"",Dose 1,4758,"",4041810,"",All vaccinations
20210811,S92000003,Total,4439078,Dose 1,1686,0.0379808599893942,4020404,90.5684468711746,18 years and over
20210811,S92000003,Total,2875396,Dose 1,323,0.0112332353526262,2821251,98.1169550211519,40 years and over
20210811,S92000003,Total,4549217,Dose 1,4609,0.1,4040811,88.8,16 years and over
20210811,S92000003,Total,"",Dose 2,18399,"",3400111,"",All vaccinations
20210811,S92000003,Total,4439078,Dose 2,18339,0.413126329386418,3391441,76.3996712830908,18 years and over
20210811,S92000003,Total,2875396,Dose 2,1848,0.0642694084571308,2710437,94.2630858497403,40 years and over
20210811,S92000003,Total,4549217,Dose 2,18399,0.4,3400077,74.7,16 years and over
20210812,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,171,"",2136050,"",All vaccinations
20210812,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1529,"",2040953,"",All vaccinations
20210812,S92000003,Moderna (Spikevax),"",Dose 1,188,"",175889,"",All vaccinations
20210812,S92000003,Moderna (Spikevax),"",Dose 2,1570,"",56262,"",All vaccinations
20210812,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,5408,"",1735638,"",All vaccinations
20210812,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,15481,"",1321476,"",All vaccinations
20210812,S92000003,Total,"",Dose 1,5767,"",4047577,"",All vaccinations
20210812,S92000003,Total,4439078,Dose 1,1659,0.0373726255767527,4022063,90.6058194967514,18 years and over
20210812,S92000003,Total,2875396,Dose 1,240,0.008346676423004,2821491,98.1253016975749,40 years and over
20210812,S92000003,Total,4549217,Dose 1,5247,0.1,4046058,88.9,16 years and over
20210812,S92000003,Total,"",Dose 2,18580,"",3418691,"",All vaccinations
20210812,S92000003,Total,4439078,Dose 2,18539,0.417631769480059,3409980,76.8173030525708,18 years and over
20210812,S92000003,Total,2875396,Dose 2,1866,0.0648954091888561,2712303,94.3279812589292,40 years and over
20210812,S92000003,Total,4549217,Dose 2,18580,0.4,3418657,75.1,16 years and over
20210813,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,204,"",2136254,"",All vaccinations
20210813,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1465,"",2042418,"",All vaccinations
20210813,S92000003,Moderna (Spikevax),"",Dose 1,154,"",176043,"",All vaccinations
20210813,S92000003,Moderna (Spikevax),"",Dose 2,1784,"",58046,"",All vaccinations
20210813,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,4719,"",1740357,"",All vaccinations
20210813,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,14988,"",1336464,"",All vaccinations
20210813,S92000003,Total,"",Dose 1,5077,"",4052654,"",All vaccinations
20210813,S92000003,Total,4439078,Dose 1,1492,0.0336105830985624,4023555,90.6394300798499,18 years and over
20210813,S92000003,Total,2875396,Dose 1,259,0.00900745497315848,2821750,98.134309152548,40 years and over
20210813,S92000003,Total,4549217,Dose 1,4628,0.1,4050686,89,16 years and over
20210813,S92000003,Total,"",Dose 2,18237,"",3436928,"",All vaccinations
20210813,S92000003,Total,4439078,Dose 2,18187,0.40970219491525,3428167,77.2270052474861,18 years and over
20210813,S92000003,Total,2875396,Dose 2,1720,0.0598178476981953,2714023,94.3877991066274,40 years and over
20210813,S92000003,Total,4549217,Dose 2,18237,0.4,3436894,75.5,16 years and over
20210814,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,207,"",2136461,"",All vaccinations
20210814,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1800,"",2044218,"",All vaccinations
20210814,S92000003,Moderna (Spikevax),"",Dose 1,224,"",176267,"",All vaccinations
20210814,S92000003,Moderna (Spikevax),"",Dose 2,2790,"",60836,"",All vaccinations
20210814,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,4362,"",1744719,"",All vaccinations
20210814,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,14585,"",1351049,"",All vaccinations
20210814,S92000003,Total,"",Dose 1,4793,"",4057447,"",All vaccinations
20210814,S92000003,Total,4439078,Dose 1,1455,0.0327770766812388,4025010,90.6722071565311,18 years and over
20210814,S92000003,Total,2875396,Dose 1,264,0.0091813440653044,2822014,98.1434904966133,40 years and over
20210814,S92000003,Total,4549217,Dose 1,4296,0.1,4054982,89.1,16 years and over
20210814,S92000003,Total,"",Dose 2,19175,"",3456103,"",All vaccinations
20210814,S92000003,Total,4439078,Dose 2,19109,0.430472273746936,3447276,77.657477521233,18 years and over
20210814,S92000003,Total,2875396,Dose 2,2098,0.0729638630644266,2716121,94.4607629696918,40 years and over
20210814,S92000003,Total,4549217,Dose 2,19175,0.4,3456069,76,16 years and over
20210815,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,163,"",2136624,"",All vaccinations
20210815,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,998,"",2045216,"",All vaccinations
20210815,S92000003,Moderna (Spikevax),"",Dose 1,151,"",176418,"",All vaccinations
20210815,S92000003,Moderna (Spikevax),"",Dose 2,2637,"",63473,"",All vaccinations
20210815,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,3289,"",1748008,"",All vaccinations
20210815,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,13417,"",1364466,"",All vaccinations
20210815,S92000003,Total,"",Dose 1,3603,"",4061050,"",All vaccinations
20210815,S92000003,Total,4439078,Dose 1,1263,0.0284518541913433,4026273,90.7006590107225,18 years and over
20210815,S92000003,Total,2875396,Dose 1,194,0.00674689677526156,2822208,98.1502373933886,40 years and over
20210815,S92000003,Total,4549217,Dose 1,3446,0.1,4058428,89.2,16 years and over
20210815,S92000003,Total,"",Dose 2,17052,"",3473155,"",All vaccinations
20210815,S92000003,Total,4439078,Dose 2,17019,0.383390424768387,3464295,78.0408679460014,18 years and over
20210815,S92000003,Total,2875396,Dose 2,1184,0.041176937020153,2717305,94.501939906712,40 years and over
20210815,S92000003,Total,4549217,Dose 2,17052,0.4,3473121,76.3,16 years and over
20210816,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,156,"",2136780,"",All vaccinations
20210816,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1152,"",2046368,"",All vaccinations
20210816,S92000003,Moderna (Spikevax),"",Dose 1,172,"",176590,"",All vaccinations
20210816,S92000003,Moderna (Spikevax),"",Dose 2,1981,"",65454,"",All vaccinations
20210816,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,3451,"",1751459,"",All vaccinations
20210816,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,11473,"",1375939,"",All vaccinations
20210816,S92000003,Total,"",Dose 1,3779,"",4064829,"",All vaccinations
20210816,S92000003,Total,4439078,Dose 1,1447,0.0325968590774931,4027720,90.7332558698,18 years and over
20210816,S92000003,Total,2875396,Dose 1,230,0.00799889823871216,2822438,98.1582362916273,40 years and over
20210816,S92000003,Total,4549217,Dose 1,3586,0.1,4062014,89.3,16 years and over
20210816,S92000003,Total,"",Dose 2,14606,"",3487761,"",All vaccinations
20210816,S92000003,Total,4439078,Dose 2,14566,0.328131202019879,3478861,78.3689991480213,18 years and over
20210816,S92000003,Total,2875396,Dose 2,1386,0.0482020563428481,2718691,94.5501419630548,40 years and over
20210816,S92000003,Total,4549217,Dose 2,14606,0.3,3487727,76.7,16 years and over
20210817,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,195,"",2136975,"",All vaccinations
20210817,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1146,"",2047514,"",All vaccinations
20210817,S92000003,Moderna (Spikevax),"",Dose 1,152,"",176742,"",All vaccinations
20210817,S92000003,Moderna (Spikevax),"",Dose 2,1676,"",67130,"",All vaccinations
20210817,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,3274,"",1754733,"",All vaccinations
20210817,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,13450,"",1389389,"",All vaccinations
20210817,S92000003,Total,"",Dose 1,3621,"",4068450,"",All vaccinations
20210817,S92000003,Total,4439078,Dose 1,1600,0.0360435207491285,4029320,90.7692993905491,18 years and over
20210817,S92000003,Total,2875396,Dose 1,266,0.00925089970216276,2822704,98.1674871913295,40 years and over
20210817,S92000003,Total,4549217,Dose 1,3411,0.1,4065425,89.4,16 years and over
20210817,S92000003,Total,"",Dose 2,16272,"",3504033,"",All vaccinations
20210817,S92000003,Total,4439078,Dose 2,16224,0.365481300396163,3495085,78.7344804484174,18 years and over
20210817,S92000003,Total,2875396,Dose 2,1407,0.0489323905298609,2720098,94.5990743535847,40 years and over
20210817,S92000003,Total,4549217,Dose 2,16272,0.4,3503999,77,16 years and over
20210818,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,171,"",2137146,"",All vaccinations
20210818,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,967,"",2048481,"",All vaccinations
20210818,S92000003,Moderna (Spikevax),"",Dose 1,231,"",176973,"",All vaccinations
20210818,S92000003,Moderna (Spikevax),"",Dose 2,1574,"",68704,"",All vaccinations
20210818,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,2303,"",1757036,"",All vaccinations
20210818,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,11764,"",1401153,"",All vaccinations
20210818,S92000003,Total,"",Dose 1,2705,"",4071155,"",All vaccinations
20210818,S92000003,Total,4439078,Dose 1,1233,0.0277760381772972,4030553,90.7970754287264,18 years and over
20210818,S92000003,Total,2875396,Dose 1,224,0.00779023132813706,2822928,98.1752774226576,40 years and over
20210818,S92000003,Total,4549217,Dose 1,2470,0.1,4067895,89.4,16 years and over
20210818,S92000003,Total,"",Dose 2,14305,"",3518338,"",All vaccinations
20210818,S92000003,Total,4439078,Dose 2,14287,0.32184611308925,3509372,79.0563265615067,18 years and over
20210818,S92000003,Total,2875396,Dose 2,1129,0.039264157006548,2721227,94.6383385105912,40 years and over
20210818,S92000003,Total,4549217,Dose 2,14305,0.3,3518304,77.3,16 years and over
20210819,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,187,"",2137333,"",All vaccinations
20210819,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1014,"",2049495,"",All vaccinations
20210819,S92000003,Moderna (Spikevax),"",Dose 1,225,"",177198,"",All vaccinations
20210819,S92000003,Moderna (Spikevax),"",Dose 2,1735,"",70439,"",All vaccinations
20210819,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,2188,"",1759224,"",All vaccinations
20210819,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,11277,"",1412430,"",All vaccinations
20210819,S92000003,Total,"",Dose 1,2600,"",4073755,"",All vaccinations
20210819,S92000003,Total,4439078,Dose 1,1323,0.0298034862194357,4031876,90.8268789149459,18 years and over
20210819,S92000003,Total,2875396,Dose 1,236,0.00820756514928726,2823164,98.1834849878069,40 years and over
20210819,S92000003,Total,4549217,Dose 1,2410,0.1,4070305,89.5,16 years and over
20210819,S92000003,Total,"",Dose 2,14026,"",3532364,"",All vaccinations
20210819,S92000003,Total,4439078,Dose 2,13987,0.315087952948788,3523359,79.3714145144555,18 years and over
20210819,S92000003,Total,2875396,Dose 2,1207,0.0419768268440243,2722434,94.6803153374353,40 years and over
20210819,S92000003,Total,4549217,Dose 2,14026,0.3,3532330,77.6,16 years and over
20210820,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,191,"",2137524,"",All vaccinations
20210820,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1074,"",2050569,"",All vaccinations
20210820,S92000003,Moderna (Spikevax),"",Dose 1,194,"",177392,"",All vaccinations
20210820,S92000003,Moderna (Spikevax),"",Dose 2,2311,"",72750,"",All vaccinations
20210820,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,3588,"",1762812,"",All vaccinations
20210820,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,11182,"",1423612,"",All vaccinations
20210820,S92000003,Total,"",Dose 1,3973,"",4077728,"",All vaccinations
20210820,S92000003,Total,4439078,Dose 1,1333,0.0300287582241177,4033209,90.85690767317,18 years and over
20210820,S92000003,Total,2875396,Dose 1,267,0.00928567752059195,2823431,98.1927706653275,40 years and over
20210820,S92000003,Total,4549217,Dose 1,3543,0.1,4073848,89.6,16 years and over
20210820,S92000003,Total,"",Dose 2,14567,"",3546931,"",All vaccinations
20210820,S92000003,Total,4439078,Dose 2,14527,0.327252641201619,3537886,79.6986671556571,18 years and over
20210820,S92000003,Total,2875396,Dose 2,1274,0.0443069406787795,2723708,94.724622278114,40 years and over
20210820,S92000003,Total,4549217,Dose 2,14567,0.3,3546897,78,16 years and over
20210821,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,175,"",2137699,"",All vaccinations
20210821,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,987,"",2051556,"",All vaccinations
20210821,S92000003,Moderna (Spikevax),"",Dose 1,141,"",177533,"",All vaccinations
20210821,S92000003,Moderna (Spikevax),"",Dose 2,2503,"",75253,"",All vaccinations
20210821,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,3417,"",1766229,"",All vaccinations
20210821,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,12042,"",1435654,"",All vaccinations
20210821,S92000003,Total,"",Dose 1,3733,"",4081461,"",All vaccinations
20210821,S92000003,Total,4439078,Dose 1,1225,0.0275958205735515,4034434,90.8845034937435,18 years and over
20210821,S92000003,Total,2875396,Dose 1,210,0.0073033418701285,2823641,98.2000740071976,40 years and over
20210821,S92000003,Total,4549217,Dose 1,3160,0.1,4077008,89.6,16 years and over
20210821,S92000003,Total,"",Dose 2,15532,"",3562463,"",All vaccinations
20210821,S92000003,Total,4439078,Dose 2,15483,0.348788644849223,3553369,80.0474558005063,18 years and over
20210821,S92000003,Total,2875396,Dose 2,1231,0.0428114944863247,2724939,94.7674337726004,40 years and over
20210821,S92000003,Total,4549217,Dose 2,15532,0.3,3562429,78.3,16 years and over
20210822,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,111,"",2137810,"",All vaccinations
20210822,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,750,"",2052306,"",All vaccinations
20210822,S92000003,Moderna (Spikevax),"",Dose 1,144,"",177677,"",All vaccinations
20210822,S92000003,Moderna (Spikevax),"",Dose 2,2451,"",77704,"",All vaccinations
20210822,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,2892,"",1769121,"",All vaccinations
20210822,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,11052,"",1446706,"",All vaccinations
